"1" ,10 ,"Beaver #1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Registered Voters" ,"" ,"NP" ,493 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"YES" ,"302864" ,"NP" ,119 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"YES" ,"302864" ,"NP" ,24 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"YES" ,"302864" ,"NP" ,2 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"YES" ,"302864" ,"NP" ,2 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"YES" ,"302864" ,"NP" ,147 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"NO" ,"302861" ,"NP" ,116 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"NO" ,"302861" ,"NP" ,17 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"NO" ,"302861" ,"NP" ,3 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"NO" ,"302861" ,"NP" ,0 ,
"1" ,70 ,"Minersville" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"NO" ,"302861" ,"NP" ,136 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,493 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"YES" ,"012020" ,"NP" ,171 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"YES" ,"012020" ,"NP" ,27 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"YES" ,"012020" ,"NP" ,1 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"YES" ,"012020" ,"NP" ,2 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"YES" ,"012020" ,"NP" ,201 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"NO" ,"012010" ,"NP" ,94 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"NO" ,"012010" ,"NP" ,18 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"NO" ,"012010" ,"NP" ,4 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"NO" ,"012010" ,"NP" ,0 ,
"1" ,70 ,"Minersville" ,"SPECIAL BOND" ,"012000" ,"NP" ,"NO" ,"012010" ,"NP" ,116 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,3533 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,58 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,23 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,1 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,82 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,185 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,70 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,13 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,4 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,272 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,11 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,2 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,2 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,1 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,16 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,14 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,2 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,1 ,
"1" ,999999 ,"Election Total" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,17 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,3533 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SAM F. GRANATO" ,"300004" ,"DEM" ,270 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SAM F. GRANATO" ,"300004" ,"DEM" ,135 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SAM F. GRANATO" ,"300004" ,"DEM" ,12 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SAM F. GRANATO" ,"300004" ,"DEM" ,4 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SAM F. GRANATO" ,"300004" ,"DEM" ,421 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"MIKE LEE" ,"300007" ,"REP" ,1146 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"MIKE LEE" ,"300007" ,"REP" ,313 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"MIKE LEE" ,"300007" ,"REP" ,68 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"MIKE LEE" ,"300007" ,"REP" ,13 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"MIKE LEE" ,"300007" ,"REP" ,1540 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SCOTT N. BRADLEY" ,"300001" ,"CON" ,120 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SCOTT N. BRADLEY" ,"300001" ,"CON" ,36 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SCOTT N. BRADLEY" ,"300001" ,"CON" ,8 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SCOTT N. BRADLEY" ,"300001" ,"CON" ,2 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"SCOTT N. BRADLEY" ,"300001" ,"CON" ,166 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,2 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US SENATE" ,"300000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,2 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Registered Voters" ,"" ,"NP" ,3533 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"KAREN HYER" ,"300064" ,"DEM" ,239 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"KAREN HYER" ,"300064" ,"DEM" ,109 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"KAREN HYER" ,"300064" ,"DEM" ,12 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"KAREN HYER" ,"300064" ,"DEM" ,1 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"KAREN HYER" ,"300064" ,"DEM" ,361 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JASON CHAFFETZ" ,"300061" ,"REP" ,1248 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JASON CHAFFETZ" ,"300061" ,"REP" ,361 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JASON CHAFFETZ" ,"300061" ,"REP" ,75 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JASON CHAFFETZ" ,"300061" ,"REP" ,16 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JASON CHAFFETZ" ,"300061" ,"REP" ,1700 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"DOUGLAS SLIGTING" ,"300073" ,"CON" ,35 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"DOUGLAS SLIGTING" ,"300073" ,"CON" ,13 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"DOUGLAS SLIGTING" ,"300073" ,"CON" ,2 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"DOUGLAS SLIGTING" ,"300073" ,"CON" ,1 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"DOUGLAS SLIGTING" ,"300073" ,"CON" ,51 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JAKE SHANNON" ,"300070" ,"LIB" ,45 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JAKE SHANNON" ,"300070" ,"LIB" ,11 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JAKE SHANNON" ,"300070" ,"LIB" ,1 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JAKE SHANNON" ,"300070" ,"LIB" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JAKE SHANNON" ,"300070" ,"LIB" ,57 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JOSEPH L. PUENTE" ,"300067" ,"NP" ,19 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JOSEPH L. PUENTE" ,"300067" ,"NP" ,4 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JOSEPH L. PUENTE" ,"300067" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JOSEPH L. PUENTE" ,"300067" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"JOSEPH L. PUENTE" ,"300067" ,"NP" ,23 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"US CONGRESS D3" ,"300060" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,7 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,3533 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,319 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,142 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,17 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,4 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,482 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,1215 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,344 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,68 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,13 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,1640 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,42 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,16 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,3 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,0 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,61 ,
"1" ,999999 ,"Election Total" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"ANDERSON/MAXFIELD" ,"300090" ,"NP" ,26 ,
