13	10	KANAB 1A&B 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	JIM MATHESON 	300050	DEM 	35
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	3
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	RANDALL HINTON 	300047	CON 	3
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	2
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	DAVE GLISSMEYER 	300041	NP 	2
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	WAYNE L. HILL 	300044	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	U.S. REPRESENTATIVE 	300040	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Registered Voters 	 	NP 	210
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	89
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	2
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	GARY R. HERBERT 	300084	REP 	91
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	31
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	PETER CORROON 	300087	DEM 	31
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	ANDREW W. MCCULLOUGH 	300081	LIB 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	5
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	FARLEY M. ANDERSON 	300090	NP 	5
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	GOVERNOR 	300080	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Registered Voters 	 	NP 	210
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	90
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	2
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	DENNIS E. STOWELL 	300381	REP 	92
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE SENATE 	300380	NP 	Write-in 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Registered Voters 	 	NP 	210
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	91
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	MIKE NOEL 	301901	REP 	92
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	5
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	UTAH STATE REPRESENTATIVE 	301900	NP 	Write-in 	 	NP 	6
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Registered Voters 	 	NP 	210
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	54
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	DIXIE LEE ALLEN 	302081	NP 	55
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	8
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	JOHNY THAYNE 	302084	NP 	9
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	STATE BOARD OF EDUCATION  	302080	NP 	Write-in  	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Registered Voters 	 	NP 	210
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	89
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	2
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	DIRK CLAYSON 	130002	REP 	91
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	5
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - A 	130001	NP 	Write-in 20 	130003	NP 	5
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Registered Voters 	 	NP 	210
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	82
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	2
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	JIM MATSON 	130005	REP 	84
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	5
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY COMMISSION - B 	130004	NP 	Write-in  	130006	NP 	5
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts for Race 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Number of Precincts Reporting 	 	NP 	1
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	0
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	Registered Voters 	 	NP 	210
13	100	CEDAR MOUNTAIN - BY MAIL 	COUNTY ASSESSOR 	130007	NP 	LINDA M. LITTLE 	130008	REP 	92
