"26" ,10 ,"Heber 1.1 " ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"Registered Voters" ,"" ,"NP" ,672 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"YES" ,"302864" ,"NP" ,198 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"YES" ,"302864" ,"NP" ,48 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"YES" ,"302864" ,"NP" ,18 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"YES" ,"302864" ,"NP" ,264 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"NO" ,"302861" ,"NP" ,77 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"NO" ,"302861" ,"NP" ,12 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"NO" ,"302861" ,"NP" ,11 ,
"26" ,280 ,"Midway 18.1" ,"CONST AMENDMENT D" ,"302860" ,"NP" ,"NO" ,"302861" ,"NP" ,100 ,
"26" ,290 ,"County 19.1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,699 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,41 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,9 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,4 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,54 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,29 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,9 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,5 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,43 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"26" ,290 ,"County 19.1" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,699 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"MIKE LEE" ,"300007" ,"REP" ,151 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"MIKE LEE" ,"300007" ,"REP" ,48 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"MIKE LEE" ,"300007" ,"REP" ,19 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"MIKE LEE" ,"300007" ,"REP" ,218 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"SAM F. GRANATO" ,"300004" ,"DEM" ,85 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"SAM F. GRANATO" ,"300004" ,"DEM" ,29 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"SAM F. GRANATO" ,"300004" ,"DEM" ,16 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"SAM F. GRANATO" ,"300004" ,"DEM" ,130 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"SCOTT N. BRADLEY" ,"300001" ,"CON" ,7 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"SCOTT N. BRADLEY" ,"300001" ,"CON" ,2 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"SCOTT N. BRADLEY" ,"300001" ,"CON" ,3 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"SCOTT N. BRADLEY" ,"300001" ,"CON" ,12 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US SENATE" ,"300000" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Registered Voters" ,"" ,"NP" ,699 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"MORGAN PHILPOT" ,"300053" ,"REP" ,140 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"MORGAN PHILPOT" ,"300053" ,"REP" ,40 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"MORGAN PHILPOT" ,"300053" ,"REP" ,20 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"MORGAN PHILPOT" ,"300053" ,"REP" ,200 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"JIM MATHESON" ,"300050" ,"DEM" ,114 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"JIM MATHESON" ,"300050" ,"DEM" ,41 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"JIM MATHESON" ,"300050" ,"DEM" ,16 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"JIM MATHESON" ,"300050" ,"DEM" ,171 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"RANDALL HINTON" ,"300047" ,"CON" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"RANDALL HINTON" ,"300047" ,"CON" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"RANDALL HINTON" ,"300047" ,"CON" ,2 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"RANDALL HINTON" ,"300047" ,"CON" ,3 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"DAVE GLISSMEYER" ,"300041" ,"NP" ,2 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"DAVE GLISSMEYER" ,"300041" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"DAVE GLISSMEYER" ,"300041" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"DAVE GLISSMEYER" ,"300041" ,"NP" ,2 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"WAYNE L. HILL" ,"300044" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"WAYNE L. HILL" ,"300044" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"WAYNE L. HILL" ,"300044" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"WAYNE L. HILL" ,"300044" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Write-in 60" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Write-in 60" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"US CONGRESS D2" ,"300040" ,"NP" ,"Write-in 60" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Registered Voters" ,"" ,"NP" ,699 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,162 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,53 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,22 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"HERBERT/BELL" ,"300084" ,"REP" ,237 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,87 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,29 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,14 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"CORROON/ALLEN" ,"300087" ,"DEM" ,130 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,5 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,0 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"MCCULLOUGH/CRAMER SR" ,"300081" ,"LIB" ,6 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"ANDERSON/MAXFIELD" ,"300090" ,"NP" ,4 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"ANDERSON/MAXFIELD" ,"300090" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"ANDERSON/MAXFIELD" ,"300090" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"ANDERSON/MAXFIELD" ,"300090" ,"NP" ,4 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Write-in 50" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"GOVERNOR/LT GOVERNOR" ,"300080" ,"NP" ,"Write-in 50" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Registered Voters" ,"" ,"NP" ,699 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"KEVIN T. VANTASSELL" ,"300364" ,"REP" ,161 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"KEVIN T. VANTASSELL" ,"300364" ,"REP" ,58 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"KEVIN T. VANTASSELL" ,"300364" ,"REP" ,19 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"KEVIN T. VANTASSELL" ,"300364" ,"REP" ,238 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"PAUL DOWLAND" ,"300361" ,"DEM" ,81 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"PAUL DOWLAND" ,"300361" ,"DEM" ,21 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"PAUL DOWLAND" ,"300361" ,"DEM" ,15 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"PAUL DOWLAND" ,"300361" ,"DEM" ,117 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE SENATOR D26" ,"300360" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Registered Voters" ,"" ,"NP" ,699 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"KRAIG POWELL" ,"301441" ,"REP" ,190 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"KRAIG POWELL" ,"301441" ,"REP" ,67 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"KRAIG POWELL" ,"301441" ,"REP" ,23 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"KRAIG POWELL" ,"301441" ,"REP" ,280 ,
"26" ,290 ,"County 19.1" ,"STATE REP D54" ,"301440" ,"NP" ,"Write-in 20" ,"" ,"NP" ,1 ,
