27	720	SG38 	Race Statistics 	 	NP 	Number of Precincts 	 	NP 	1
27	960	WA67.2 	County Sheriff 	270007	NP 	Write-in 30 	 	NP 	0
27	960	WA67.2 	County Sheriff 	270007	NP 	Write-in 30 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Registered Voters 	 	NP 	6
27	960	WA67.2 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	3
27	960	WA67.2 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	DAVID A. WHITEHEAD 	271016	REP 	3
27	960	WA67.2 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	960	WA67.2 	County Treasurer 	270008	NP 	Write-in 20 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Registered Voters 	 	NP 	6
27	960	WA67.2 	Local School Board District 6 	270011	NP 	KELLY W. BLAKE 	271021	NP 	3
27	960	WA67.2 	Local School Board District 6 	270011	NP 	KELLY W. BLAKE 	271021	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	KELLY W. BLAKE 	271021	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	KELLY W. BLAKE 	271021	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	KELLY W. BLAKE 	271021	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	KELLY W. BLAKE 	271021	NP 	3
27	960	WA67.2 	Local School Board District 6 	270011	NP 	DALE J. URE 	271022	NP 	2
27	960	WA67.2 	Local School Board District 6 	270011	NP 	DALE J. URE 	271022	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	DALE J. URE 	271022	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	DALE J. URE 	271022	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	DALE J. URE 	271022	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	DALE J. URE 	271022	NP 	2
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Write-in 30 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Write-in 30 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Write-in 30 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Write-in 30 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Write-in 30 	 	NP 	0
27	960	WA67.2 	Local School Board District 6 	270011	NP 	Write-in 30 	 	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	Registered Voters 	 	NP 	6
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	5
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	YES 	302124	NP 	5
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	0
27	960	WA67.2 	"William A Thorne, Jr "	302120	NP 	NO 	302121	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	Registered Voters 	 	NP 	6
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	5
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	YES 	302684	NP 	5
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	0
27	960	WA67.2 	G. Rand Beacham 	302680	NP 	NO 	302681	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	Registered Voters 	 	NP 	6
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	5
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	YES 	302704	NP 	5
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	0
27	960	WA67.2 	Hans Q. Chamberlain 	302700	NP 	NO 	302701	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	Registered Voters 	 	NP 	6
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	5
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	YES 	302724	NP 	5
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	0
27	960	WA67.2 	Thomas M. Higbee 	302720	NP 	NO 	302721	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	Registered Voters 	 	NP 	6
27	960	WA67.2 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	4
27	960	WA67.2 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	YES 	271025	NP 	4
27	960	WA67.2 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	1
27	960	WA67.2 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	0
27	960	WA67.2 	Paul E. Dame 	270013	NP 	NO 	271026	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	Registered Voters 	 	NP 	6
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	5
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	YES 	271027	NP 	5
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270014	NP 	NO 	271028	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Number of Precincts Reporting 	 	NP 	1
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	Registered Voters 	 	NP 	6
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	5
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	YES 	271029	NP 	5
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	0
27	960	WA67.2 	Douglas Whitlock 	270015	NP 	NO 	271030	NP 	0
27	960	WA67.2 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
27	960	WA67.2 	Karlin S. Myers 	270016	NP 	Number of Precincts for Race 	 	NP 	1
